block_2000,ward_2002,pop_2000
550790025002000,Milwaukee - C 4,122
550790026001010,Milwaukee - C 15,63
550790024002010,Milwaukee - C 15,23
550790026002013,Milwaukee - C 15,169
550790024002012,Milwaukee - C 15,0
550790024001011,Milwaukee - C 13,70
550790041001013,Milwaukee - C 14,0
550790024002001,Milwaukee - C 13,114
550790041001005,Milwaukee - C 115,40
550790047004005,Milwaukee - C 169,0
550790063003000,Milwaukee - C 173,345
550790047004003,Milwaukee - C 169,99
550790047004009,Milwaukee - C 169,93
550790023003006,Milwaukee - C 3,141
550790023003004,Milwaukee - C 3,90
550790023003009,Milwaukee - C 13,0
550790023003001,Milwaukee - C 13,31
550790152001026,Milwaukee - C 60,0
550790152001027,Milwaukee - C 60,0
550790145001000,Milwaukee - C 60,0
550790144001021,Milwaukee - C 59,0
550790152001016,Milwaukee - C 60,43
550790144001023,Milwaukee - C 59,0
550790152001034,Milwaukee - C 60,0
550790132001999,Milwaukee - C 201,0
550790191003016,Greenfield - C 1,12
550790191003012,Milwaukee - C 200,84
550790003021005,Milwaukee - C 266,46
550790003012013,Milwaukee - C 273,47
550790193004011,Milwaukee - C 186,52
550790193004000,Milwaukee - C 185,59
550790193002003,Milwaukee - C 186,70
550790192001011,Milwaukee - C 184,38
550790193002012,Milwaukee - C 187,0
550790192004009,Milwaukee - C 187,163
550790198006008,Milwaukee - C 189,76
550790197001000,Milwaukee - C 198,0
550790198004005,Milwaukee - C 189,31
550790198006006,Milwaukee - C 189,101
550790198004004,Milwaukee - C 189,92
550790198006004,Milwaukee - C 189,57
550790198005005,Milwaukee - C 189,72
550790206002002,Milwaukee - C 250,77
550790206002001,Milwaukee - C 250,93
550790154001059,Milwaukee - C 57,0
550790180011000,Milwaukee - C 237,42
550790181001016,Milwaukee - C 238,73
550790181002006,Milwaukee - C 238,49
550790154001062,Milwaukee - C 57,0
550790181001005,Milwaukee - C 238,0
550790181002004,Milwaukee - C 238,160
550790181002000,Milwaukee - C 238,54
550791010001016,West Allis - C 30,36
550791010001018,West Allis - C 31,244
550791010002001,West Allis - C 32,69
550791007004001,West Allis - C 16,48
550791012004007,West Allis - C 33,12
550791012004008,West Allis - C 33,28
550791011001011,West Allis - C 31,0
550791011001005,West Allis - C 31,25
550791011002009,West Allis - C 31,17
550791012004002,West Allis - C 33,31
550791013001009,West Allis - C 23,48
550791012003008,West Allis - C 33,69
550791014003011,West Allis - C 21,70
550791013003008,West Allis - C 24,67
550791012003010,West Allis - C 33,67
550791012003006,West Allis - C 33,52
550791012001012,West Allis - C 33,48
550791012001000,West Allis - C 25,44
550791017003009,West Allis - C 12,84
550791018002013,West Allis - C 26,108
550791018001008,West Allis - C 35,17
550791017004011,West Allis - C 13,74
550791017004012,West Allis - C 26,84
550791017003011,West Allis - C 12,54
550791017003007,West Allis - C 12,88
550791017002001,West Allis - C 11,120
550791017003000,West Allis - C 6,50
550791017001013,West Allis - C 6,23
550790084001005,Milwaukee - C 109,56
550790101001000,Milwaukee - C 298,71
550790085001008,Milwaukee - C 109,80
550790102001002,Milwaukee - C 297,78
550790101001008,Milwaukee - C 298,122
550790101001017,Milwaukee - C 298,0
550790084001007,Milwaukee - C 109,65
550790084002004,Milwaukee - C 109,0
550790084001002,Milwaukee - C 109,136
550790084001011,Milwaukee - C 109,70
550790107002017,Milwaukee - C 110,0
550790002022012,Milwaukee - C 264,0
550790002021008,Milwaukee - C 263,84
550790002021010,Milwaukee - C 263,118
550790002021019,Milwaukee - C 264,44
550790002021020,Milwaukee - C 264,53
550790128003008,Milwaukee - C 287,49
550790128001006,Milwaukee - C 287,33
550790128001011,Milwaukee - C 286,31
550790123001021,Milwaukee - C 307,0
550790125001014,Milwaukee - C 281,0
550790133001005,Milwaukee - C 281,43
550790133001001,Milwaukee - C 281,0
550790133002002,Milwaukee - C 281,43
550790103001009,Milwaukee - C 109,97
550790090001010,Milwaukee - C 301,0
550790089001006,Milwaukee - C 181,15
550790089001011,Milwaukee - C 181,0
550790098002007,Milwaukee - C 300,26
550790064001006,Milwaukee - C 174,102
550790065003007,Milwaukee - C 175,183
550790150001009,Milwaukee - C 60,0
550790132001053,Milwaukee - C 63,0
550790145001027,Milwaukee - C 61,0
550790145001028,Milwaukee - C 61,1235
550790145001015,Milwaukee - C 60,0
550790151001021,Milwaukee - C 60,0
550790033004004,Milwaukee - C 80,30
550790901001002,Wauwatosa - C 24,32
550790055004003,Milwaukee - C 91,66
550790055001007,Milwaukee - C 86,67
550790034003004,Milwaukee - C 82,160
550790034003008,Milwaukee - C 82,92
550790034003009,Milwaukee - C 82,47
550790034003007,Milwaukee - C 82,56
550790017004002,Milwaukee - C 75,37
550790017004006,Milwaukee - C 75,54
550790033004000,Milwaukee - C 80,103
550790033004007,Milwaukee - C 80,82
550790034003000,Milwaukee - C 83,112
550790033003003,Milwaukee - C 79,39
550790127001001,Milwaukee - C 285,25
550790209003006,Milwaukee - C 216,66
550790209003007,Milwaukee - C 257,189
550790210002003,Milwaukee - C 224,180
550790210001003,Milwaukee - C 234,55
550790210001005,Milwaukee - C 234,186
550790207003008,Milwaukee - C 255,50
550790207003006,Milwaukee - C 255,73
550790207003012,Milwaukee - C 255,53
550790192001008,Milwaukee - C 184,94
550790192003001,Milwaukee - C 184,77
550790192002006,Milwaukee - C 184,93
550790198002004,Milwaukee - C 188,55
550790198002012,Milwaukee - C 188,37
550790199005000,Milwaukee - C 188,0
550790190003005,Milwaukee - C 146,74
550790190003011,Milwaukee - C 145,81
550790191003019,Milwaukee - C 200,0
550790207003000,Milwaukee - C 255,50
550790207003016,Milwaukee - C 255,34
550790182002002,Milwaukee - C 252,60
550790208005001,Milwaukee - C 252,103
550790182002009,Milwaukee - C 252,0
550790208002003,Milwaukee - C 253,82
550790208005000,Milwaukee - C 252,59
550790208001002,Milwaukee - C 253,57
550790150001010,Milwaukee - C 60,0
550790011001008,Milwaukee - C 159,0
550791101003021,West Milwaukee - V 5,0
550791101001006,West Milwaukee - V 1,227
550791101003002,West Milwaukee - V 5,0
550791101003015,West Milwaukee - V 4,86
550790701001007,Whitefish Bay - V 1,63
550790701002006,Whitefish Bay - V 1,60
550790701002004,Whitefish Bay - V 1,70
550790701003005,Whitefish Bay - V 3,60
550790703002006,Whitefish Bay - V 11,102
550790703002009,Whitefish Bay - V 11,26
550790701006007,Whitefish Bay - V 5,69
550790702001006,Whitefish Bay - V 4,102
550790701005004,Whitefish Bay - V 5,101
550790703005000,Whitefish Bay - V 7,64
550790701006003,Whitefish Bay - V 5,98
550790701005001,Whitefish Bay - V 6,95
550790703004009,Whitefish Bay - V 7,86
550790702002010,Whitefish Bay - V 6,85
550790702002018,Whitefish Bay - V 8,28
550790703001003,Whitefish Bay - V 8,82
550790702002007,Whitefish Bay - V 6,56
550790702005012,Whitefish Bay - V 12,37
550790702005002,Whitefish Bay - V 12,68
550790702005001,Whitefish Bay - V 12,57
550790702004001,Whitefish Bay - V 12,57
550790074001999,NA,0
550790000000990,NA,0
550790001003008,Milwaukee - C 265,516
550790001001001,Milwaukee - C 259,82
550790128003010,Milwaukee - C 287,64
550790128003012,Milwaukee - C 287,36
550790128001009,Milwaukee - C 287,33
550790123001014,Milwaukee - C 307,0
550790133001002,Milwaukee - C 281,0
550790123001019,Milwaukee - C 307,199
550790133001011,Milwaukee - C 281,7
550790103001019,Milwaukee - C 297,51
550790102002010,Milwaukee - C 297,0
550790045002014,Milwaukee - C 16,0
550790067001003,Milwaukee - C 99,0
550790067001001,Milwaukee - C 100,186
550790067002000,Milwaukee - C 99,0
550790067003004,Milwaukee - C 100,99
550790070004008,Milwaukee - C 101,65
550790069002003,Milwaukee - C 98,169
550790069002006,Milwaukee - C 101,74
550790082001001,Milwaukee - C 101,81
550790083001009,Milwaukee - C 100,32
550790104001002,Milwaukee - C 108,77
550790104001001,Milwaukee - C 108,63
550790104001011,Milwaukee - C 108,54
550790089001005,Milwaukee - C 181,16
550790088002005,Milwaukee - C 181,23
550790088003005,Milwaukee - C 181,82
550790088004006,Milwaukee - C 181,207
550790097002000,Milwaukee - C 300,36
550790097002001,Milwaukee - C 300,54
550790099003004,Milwaukee - C 300,36
550790065004000,Milwaukee - C 169,21
550790065003003,Milwaukee - C 175,156
550790147002000,Milwaukee - C 311,378
550790146002003,Milwaukee - C 311,320
550790147002006,Milwaukee - C 312,236
550790146002005,Milwaukee - C 62,714
550790146001009,Milwaukee - C 61,1
550790132001009,Milwaukee - C 60,0
550790151001024,Milwaukee - C 60,0
550790145001011,Milwaukee - C 61,0
550790151001004,Milwaukee - C 62,365
550790145001025,Milwaukee - C 61,0
550790151001006,Milwaukee - C 60,0
550790151001001,Milwaukee - C 62,0
550790145001022,Milwaukee - C 61,0
550790151001018,Milwaukee - C 60,0
550790151001012,Milwaukee - C 60,0
550790152001008,Milwaukee - C 60,22
550790033005000,Milwaukee - C 80,67
550790033005002,Milwaukee - C 83,104
550790017004007,Milwaukee - C 75,106
550790192001004,Milwaukee - C 184,33
550790190004006,Milwaukee - C 146,56
550790192002002,Milwaukee - C 184,36
550790192002010,Milwaukee - C 184,13
550790198002003,Milwaukee - C 188,55
550790198001000,Milwaukee - C 188,173
550790198002000,Milwaukee - C 188,64
550790190004011,Milwaukee - C 146,67
550790182002005,Milwaukee - C 252,2
550790182001013,Milwaukee - C 252,71
550790182002015,Milwaukee - C 252,101
550790208005007,Milwaukee - C 253,101
550790208002006,Milwaukee - C 253,61
550790208002007,Milwaukee - C 253,89
550790208001008,Milwaukee - C 253,10
550790112002998,Milwaukee - C 53,0
550790132001055,Milwaukee - C 64,0
550790132001070,Milwaukee - C 64,0
550790011001009,Milwaukee - C 156,0
550790089001017,Milwaukee - C 181,0
550790113001021,Milwaukee - C 55,0
550790132001003,Milwaukee - C 60,0
550790154001021,Milwaukee - C 202,0
550790044001020,Milwaukee - C 95,103
550790190005009,Milwaukee - C 146,67
550791018001006,West Allis - C 27,59
550791018001016,West Allis - C 27,43
550791017002000,West Allis - C 11,69
550791018001018,West Allis - C 27,0
550791018001020,West Allis - C 27,0
550791018001022,West Allis - C 27,10
550791017001000,West Allis - C 5,80
550791016006023,West Allis - C 6,47
550791016006006,West Allis - C 5,98
550791016006009,West Allis - C 5,73
550791016006019,West Allis - C 6,64
550791016006020,West Allis - C 6,82
550791016005003,West Allis - C 5,89
550791016004001,West Allis - C 5,91
550791016004005,West Allis - C 6,78
550791016003005,West Allis - C 5,53
550791016003004,West Allis - C 4,71
550791016004007,West Allis - C 7,70
550791016002006,West Allis - C 7,79
550791016001003,West Allis - C 4,0
550791016001000,West Allis - C 7,0
550791005002006,West Allis - C 19,7
550791101002009,West Milwaukee - V 6,152
550791101003008,West Milwaukee - V 4,66
550791101001016,West Milwaukee - V 2,131
550791101003006,West Milwaukee - V 5,114
550791101001003,West Milwaukee - V 1,0
550791101001004,West Milwaukee - V 1,0
550791101001015,West Milwaukee - V 1,127
550790070001005,Milwaukee - C 101,61
550790070003000,Milwaukee - C 101,127
550790082002000,Milwaukee - C 107,110
550790083001005,Milwaukee - C 108,82
550790083001006,Milwaukee - C 100,0
550790002012005,Milwaukee - C 261,245
550790002022005,Milwaukee - C 264,313
550790002023018,Milwaukee - C 266,0
550790002023025,Milwaukee - C 266,0
550790002023024,Milwaukee - C 266,11
550790003011000,Milwaukee - C 266,24
550790003011001,Milwaukee - C 266,0
550790004002000,Milwaukee - C 77,1218
550790003021001,Milwaukee - C 266,227
550790003031006,Milwaukee - C 273,0
550790003041020,Milwaukee - C 267,0
550790003041007,Milwaukee - C 267,32
550790151001002,Milwaukee - C 62,0
550790145001021,Milwaukee - C 60,0
550790151001016,Milwaukee - C 60,0
550790151001017,Milwaukee - C 60,0
550790132001052,Milwaukee - C 63,0
550790151001014,Milwaukee - C 60,0
550790033005003,Milwaukee - C 83,67
550790034004004,Milwaukee - C 88,17
550790034004016,Milwaukee - C 88,27
550790055001003,Milwaukee - C 87,53
550790055005013,Milwaukee - C 87,64
550790055001000,Milwaukee - C 88,60
550790017004005,Milwaukee - C 75,82
550790017003005,Milwaukee - C 28,68
550790033003002,Milwaukee - C 79,59
550790033003007,Milwaukee - C 79,25
550790127001011,Milwaukee - C 285,36
550790127001010,Milwaukee - C 285,27
550790127001009,Milwaukee - C 285,1
550790126003009,Milwaukee - C 284,70
550790047003010,Milwaukee - C 167,191
550790064003006,Milwaukee - C 180,171
550790064003003,Milwaukee - C 180,105
550790088001000,Milwaukee - C 180,130
550790065002000,Milwaukee - C 167,123
550790065002005,Milwaukee - C 176,107
550790064003002,Milwaukee - C 180,150
550790088004004,Milwaukee - C 299,49
550790088003001,Milwaukee - C 179,132
550790199002003,Milwaukee - C 199,0
550790199003007,Milwaukee - C 199,44
550790199002001,Milwaukee - C 199,0
550790191002007,Milwaukee - C 200,118
550790071003000,Milwaukee - C 102,27
550790002021000,Milwaukee - C 263,13
550790079002000,Milwaukee - C 103,127
550790081002002,Milwaukee - C 106,59
550790081002000,Milwaukee - C 106,100
550790106001000,Milwaukee - C 106,87
550790080002004,Milwaukee - C 105,144
550790107001004,Milwaukee - C 105,211
550790106002004,Milwaukee - C 110,66
550790106001007,Milwaukee - C 106,107
550790080002001,Milwaukee - C 105,146
550790080001007,Milwaukee - C 103,130
550790073003007,Milwaukee - C 40,48
550790073001003,Milwaukee - C 40,217
550790073001004,Milwaukee - C 40,230
550790078002002,Milwaukee - C 44,154
550790156002001,Milwaukee - C 63,0
550790153001019,Milwaukee - C 59,0
550790125001039,Milwaukee - C 281,0
550791602023011,Oak Creek - C 9,107
550791603003005,Oak Creek - C 12,0
550791602023007,Oak Creek - C 7,31
550791602011002,Oak Creek - C 4,20
550790301001010,Bayside - V 7,48
550790301001015,Bayside - V 3,14
550790501025000,Brown Deer - V 9,0
550790501011002,Brown Deer - V 1,29
550790501015004,Brown Deer - V 7,25
550790501015010,Brown Deer - V 7,97
550790501015026,Brown Deer - V 7,31
550790501015003,Brown Deer - V 7,28
550790501015015,Brown Deer - V 7,67
550790501015020,Brown Deer - V 7,54
550790501012006,Brown Deer - V 2,95
550790501013009,Brown Deer - V 5,44
550790501013013,Brown Deer - V 5,50
550790501015030,Brown Deer - V 8,57
550790501023012,Brown Deer - V 8,50
550790501015033,Brown Deer - V 8,71
550790501025004,Brown Deer - V 9,50
550790501021011,Brown Deer - V 2,0
550790501024010,Brown Deer - V 6,12
550790501021005,Brown Deer - V 1,324
550790501011010,Brown Deer - V 1,49
550790105002004,Milwaukee - C 107,124
550790106001004,Milwaukee - C 106,57
550790097003005,Milwaukee - C 308,99
550790097002004,Milwaukee - C 308,67
550790097001002,Milwaukee - C 308,94
550790097001003,Milwaukee - C 308,28
550790122002000,Milwaukee - C 67,64
550790122003000,Milwaukee - C 67,51
550790134003000,Milwaukee - C 73,140
550790135002004,Milwaukee - C 71,158
550790003032004,Milwaukee - C 271,56
550790005022006,Milwaukee - C 272,55
550790005012007,Milwaukee - C 77,77
550790004001003,Milwaukee - C 76,69
550790005012011,Milwaukee - C 76,215
550790002023035,Milwaukee - C 267,0
550790001003010,Milwaukee - C 155,37
550790003041023,Milwaukee - C 267,0
550790003041024,Milwaukee - C 267,0
550790003042016,Milwaukee - C 268,124
550790006003002,Milwaukee - C 268,71
550790006003004,Milwaukee - C 269,106
550790005021003,Milwaukee - C 271,261
550790129003013,Milwaukee - C 288,0
550790017002003,Milwaukee - C 27,115
550790033001000,Milwaukee - C 78,287
550790164003001,Milwaukee - C 205,139
550790164004000,Milwaukee - C 205,258
550790168002004,Milwaukee - C 212,148
550790175004002,Milwaukee - C 139,174
550790168001014,Milwaukee - C 212,0
550790168002003,Milwaukee - C 212,65
550790164002005,Milwaukee - C 209,242
550790164002001,Milwaukee - C 209,177
550790168002000,Milwaukee - C 211,223
550790167001011,Milwaukee - C 211,81
550790132001107,Milwaukee - C 63,0
550790033002004,Milwaukee - C 79,82
550790034002011,Milwaukee - C 82,62
550790034002014,Milwaukee - C 82,59
550790054001000,Milwaukee - C 84,23
550790054002002,Milwaukee - C 85,58
550790034002007,Milwaukee - C 81,85
550790034002016,Milwaukee - C 81,47
550790034001010,Milwaukee - C 81,61
550790052001006,Milwaukee - C 84,69
550790052002004,Milwaukee - C 84,72
550790055003006,Milwaukee - C 91,37
550790055003003,Milwaukee - C 91,61
550790056002002,Milwaukee - C 94,152
550790056002016,Milwaukee - C 94,85
550790055002007,Milwaukee - C 86,46
550790054004002,Milwaukee - C 86,9
550791602021011,Oak Creek - C 12,58
550791601002029,Oak Creek - C 5,71
550791601001010,Oak Creek - C 3,501
550791601001018,Oak Creek - C 2,745
550791601002015,Oak Creek - C 2,0
550791602012002,Oak Creek - C 6,0
550791601002003,Oak Creek - C 2,0
550791601001000,Oak Creek - C 1,408
550791603002010,Oak Creek - C 13,92
550791602011012,Oak Creek - C 16,154
550791602023005,Oak Creek - C 7,353
550791603004026,Oak Creek - C 15,53
550790501011014,Brown Deer - V 4,565
550790501011000,Brown Deer - V 1,76
550790501011004,Brown Deer - V 1,35
550790501011005,Brown Deer - V 1,86
550790501014005,Brown Deer - V 4,68
550790501015019,Brown Deer - V 7,56
550790501012009,Brown Deer - V 2,59
550790501021007,Brown Deer - V 2,89
550790501013010,Brown Deer - V 5,117
550790501013016,Brown Deer - V 5,47
550790501013004,Brown Deer - V 5,66
550790501023008,Brown Deer - V 2,42
550790501024022,Brown Deer - V 8,9
550790501023009,Brown Deer - V 2,41
550790501023011,Brown Deer - V 2,100
550790501024018,Brown Deer - V 8,45
550790501025015,Brown Deer - V 9,43
550790501025014,Brown Deer - V 9,41
550790501025017,Brown Deer - V 9,80
