block_2010,pop_2010,ward_2002,ward_2011
550790144002001,911,Milwaukee - C 58,Milwaukee - C 185
550790144002002,0,Milwaukee - C 58,Milwaukee - C 185
550790144002003,231,Milwaukee - C 58,Milwaukee - C 185
550790144002004,64,Milwaukee - C 59,Milwaukee - C 186
550790144002005,0,Milwaukee - C 59,Milwaukee - C 186
550790144002006,39,Milwaukee - C 59,Milwaukee - C 186
550790144002007,11,Milwaukee - C 59,Milwaukee - C 186
550790144002008,36,Milwaukee - C 59,Milwaukee - C 186
550790144002009,38,Milwaukee - C 59,Milwaukee - C 186
550790144002010,0,Milwaukee - C 59,Milwaukee - C 186
550790144002011,0,Milwaukee - C 59,Milwaukee - C 186
550790144002012,5,Milwaukee - C 59,Milwaukee - C 186
550790146001000,146,Milwaukee - C 61,Milwaukee - C 189
550790146001001,65,Milwaukee - C 61,Milwaukee - C 189
550790146001002,43,Milwaukee - C 313,Milwaukee - C 189
550790146001003,4,Milwaukee - C 313,Milwaukee - C 192
550790146001004,263,Milwaukee - C 311,Milwaukee - C 192
550790146001005,0,Milwaukee - C 61,Milwaukee - C 190
550790146001006,119,Milwaukee - C 313,Milwaukee - C 189
550790146001007,24,Milwaukee - C 313,Milwaukee - C 192
550790146001008,12,Milwaukee - C 311,Milwaukee - C 192
550790146001009,338,Milwaukee - C 311,Milwaukee - C 192
550790146001010,290,Milwaukee - C 61,Milwaukee - C 190
550790146001011,0,Milwaukee - C 61,Milwaukee - C 190
550790146002000,0,Milwaukee - C 61,Milwaukee - C 190
550790146002001,354,Milwaukee - C 61,Milwaukee - C 190
550790146002002,200,Milwaukee - C 61,Milwaukee - C 190
550790146002003,447,Milwaukee - C 311,Milwaukee - C 192
550790146002004,718,Milwaukee - C 312,Milwaukee - C 191
550790146002005,694,Milwaukee - C 62,Milwaukee - C 190
550790146002006,229,Milwaukee - C 62,Milwaukee - C 190
550790147001000,0,Milwaukee - C 311,Milwaukee - C 192
550790147001001,469,Milwaukee - C 311,Milwaukee - C 192
550790147001002,55,Milwaukee - C 311,Milwaukee - C 192
550790147001003,33,Milwaukee - C 311,Milwaukee - C 192
550790147001004,347,Milwaukee - C 311,Milwaukee - C 192
550790147001005,18,Milwaukee - C 311,Milwaukee - C 192
550790147001006,125,Milwaukee - C 65,Milwaukee - C 194
550790147001007,52,Milwaukee - C 311,Milwaukee - C 192
550790147001008,150,Milwaukee - C 311,Milwaukee - C 192
550790147002000,683,Milwaukee - C 311,Milwaukee - C 192
550790147002001,208,Milwaukee - C 311,Milwaukee - C 192
550790147002002,138,Milwaukee - C 311,Milwaukee - C 192
550790147002003,74,Milwaukee - C 65,Milwaukee - C 194
550790147002004,164,Milwaukee - C 312,Milwaukee - C 191
550790147002005,340,Milwaukee - C 312,Milwaukee - C 191
550790147002006,435,Milwaukee - C 312,Milwaukee - C 191
550790148001000,67,Milwaukee - C 310,Milwaukee - C 193
550790148001001,110,Milwaukee - C 310,Milwaukee - C 193
550790148001002,0,Milwaukee - C 310,Milwaukee - C 193
550790148001003,16,Milwaukee - C 311,Milwaukee - C 192
550790148001004,35,Milwaukee - C 310,Milwaukee - C 193
550790148001005,44,Milwaukee - C 310,Milwaukee - C 193
550790148001006,46,Milwaukee - C 310,Milwaukee - C 193
550790148001007,0,Milwaukee - C 65,Milwaukee - C 194
550790148001008,189,Milwaukee - C 65,Milwaukee - C 194
550790148001009,0,Milwaukee - C 65,Milwaukee - C 194
550790148001010,115,Milwaukee - C 65,Milwaukee - C 194
550790148001011,261,Milwaukee - C 65,Milwaukee - C 194
550790148002000,0,Milwaukee - C 65,Milwaukee - C 194
550790148002001,133,Milwaukee - C 65,Milwaukee - C 194
550790148002002,159,Milwaukee - C 65,Milwaukee - C 194
550790148002003,231,Milwaukee - C 65,Milwaukee - C 194
550790148002004,69,Milwaukee - C 65,Milwaukee - C 194
550790148002005,928,Milwaukee - C 312,Milwaukee - C 191
550790149001000,302,Milwaukee - C 60,Milwaukee - C 190
550790149001001,87,Milwaukee - C 60,Milwaukee - C 196
550790149001002,88,Milwaukee - C 60,Milwaukee - C 196
550790149001003,34,Milwaukee - C 60,Milwaukee - C 196
550790149001004,0,Milwaukee - C 72,Milwaukee - C 196
550790149001005,14,Milwaukee - C 72,Milwaukee - C 196
550790149001006,72,Milwaukee - C 72,Milwaukee - C 196
550790149002000,182,Milwaukee - C 60,Milwaukee - C 196
550790149002001,117,Milwaukee - C 60,Milwaukee - C 196
550790149002002,79,Milwaukee - C 60,Milwaukee - C 196
550790149002003,247,Milwaukee - C 72,Milwaukee - C 196
550790149002004,68,Milwaukee - C 72,Milwaukee - C 196
550790149002005,104,Milwaukee - C 72,Milwaukee - C 196
550790149002006,41,Milwaukee - C 72,Milwaukee - C 196
550790149002007,36,Milwaukee - C 72,Milwaukee - C 196
550790149002008,0,Milwaukee - C 72,Milwaukee - C 196
550790149002009,0,Milwaukee - C 72,Milwaukee - C 196
550790149002010,12,Milwaukee - C 60,Milwaukee - C 196
550790149002011,0,Milwaukee - C 64,Milwaukee - C 227
550790157001000,28,Milwaukee - C 63,Milwaukee - C 234
550790157001001,49,Milwaukee - C 63,Milwaukee - C 234
550790157001002,0,Milwaukee - C 204,Milwaukee - C 234
550790157001003,44,Milwaukee - C 204,Milwaukee - C 233
550790157001004,150,Milwaukee - C 204,Milwaukee - C 228
550790157001005,113,Milwaukee - C 204,Milwaukee - C 233
550790157001006,127,Milwaukee - C 204,Milwaukee - C 233
550790157001007,101,Milwaukee - C 63,Milwaukee - C 234
550790157001008,26,Milwaukee - C 204,Milwaukee - C 233
550790157002000,98,Milwaukee - C 63,Milwaukee - C 234
550790157002001,105,Milwaukee - C 63,Milwaukee - C 234
550790157002002,137,Milwaukee - C 63,Milwaukee - C 234
550790157002003,116,Milwaukee - C 63,Milwaukee - C 234
550790157002004,190,Milwaukee - C 63,Milwaukee - C 234
550790157002005,13,Milwaukee - C 204,Milwaukee - C 233
550790157002006,138,Milwaukee - C 204,Milwaukee - C 233
550790157002007,149,Milwaukee - C 204,Milwaukee - C 228
550790157003000,0,Milwaukee - C 203,Milwaukee - C 236
550790157003001,140,Milwaukee - C 203,Milwaukee - C 236
550790157003002,106,Milwaukee - C 204,Milwaukee - C 233
550790157003003,131,Milwaukee - C 204,Milwaukee - C 233
550790157003004,93,Milwaukee - C 203,Milwaukee - C 236
550790157003005,111,Milwaukee - C 203,Milwaukee - C 236
550790157004000,224,Milwaukee - C 204,Milwaukee - C 233
550790157004001,152,Milwaukee - C 204,Milwaukee - C 233
550790157004002,214,Milwaukee - C 204,Milwaukee - C 228
550790157004003,158,Milwaukee - C 204,Milwaukee - C 233
550790157004004,35,Milwaukee - C 204,Milwaukee - C 233
550790157004005,127,Milwaukee - C 204,Milwaukee - C 228
550790157004006,58,Milwaukee - C 204,Milwaukee - C 228
550790157004007,98,Milwaukee - C 204,Milwaukee - C 233
550790157004008,0,Milwaukee - C 204,Milwaukee - C 233
550790158001000,96,Milwaukee - C 206,Milwaukee - C 320
550790158001001,104,Milwaukee - C 206,Milwaukee - C 227
550790158001002,202,Milwaukee - C 64,Milwaukee - C 227
550790158001003,119,Milwaukee - C 64,Milwaukee - C 227
550790158001004,128,Milwaukee - C 132,Milwaukee - C 321
550790158001005,103,Milwaukee - C 132,Milwaukee - C 321
550790158001006,199,Milwaukee - C 206,Milwaukee - C 321
550790158002000,131,Milwaukee - C 206,Milwaukee - C 228
550790158002001,195,Milwaukee - C 206,Milwaukee - C 228
550790158002002,123,Milwaukee - C 206,Milwaukee - C 228
550790158002003,144,Milwaukee - C 206,Milwaukee - C 228
550790158002004,135,Milwaukee - C 206,Milwaukee - C 228
550790158002005,159,Milwaukee - C 206,Milwaukee - C 228
550790158002006,95,Milwaukee - C 206,Milwaukee - C 228
550790158002007,40,Milwaukee - C 206,Milwaukee - C 228
550790158003000,55,Milwaukee - C 206,Milwaukee - C 228
550790158003001,118,Milwaukee - C 206,Milwaukee - C 228
550790158003002,115,Milwaukee - C 206,Milwaukee - C 228
550790158003003,105,Milwaukee - C 206,Milwaukee - C 228
550790158003004,338,Milwaukee - C 206,Milwaukee - C 321
550790158003005,44,Milwaukee - C 132,Milwaukee - C 321
550790158003006,310,Milwaukee - C 132,Milwaukee - C 321
550790159001000,215,Milwaukee - C 64,Milwaukee - C 227
550790159001001,187,Milwaukee - C 64,Milwaukee - C 227
550790159001002,169,Milwaukee - C 64,Milwaukee - C 227
550790159001003,337,Milwaukee - C 64,Milwaukee - C 227
550790159001004,55,Milwaukee - C 64,Milwaukee - C 227
550790159001005,229,Milwaukee - C 64,Milwaukee - C 227
550790159001006,186,Milwaukee - C 290,Milwaukee - C 215
550790159001007,203,Milwaukee - C 290,Milwaukee - C 215
550790159002000,39,Milwaukee - C 291,Milwaukee - C 220
550790159002001,251,Milwaukee - C 292,Milwaukee - C 220
550790159002002,290,Milwaukee - C 292,Milwaukee - C 220
550790159002003,289,Milwaukee - C 292,Milwaukee - C 220
550790159002004,150,Milwaukee - C 292,Milwaukee - C 220
550790159002005,90,Milwaukee - C 291,Milwaukee - C 220
550790159002006,169,Milwaukee - C 291,Milwaukee - C 220
550790159003000,123,Milwaukee - C 132,Milwaukee - C 321
550790159003001,190,Milwaukee - C 132,Milwaukee - C 226
550790159003002,187,Milwaukee - C 132,Milwaukee - C 226
550790159003003,263,Milwaukee - C 132,Milwaukee - C 226
550790159003004,115,Milwaukee - C 132,Milwaukee - C 226
550790159003005,0,Milwaukee - C 132,Milwaukee - C 321
550790159003006,82,Milwaukee - C 132,Milwaukee - C 321
550790160001000,279,Milwaukee - C 290,Milwaukee - C 215
550790160001001,155,Milwaukee - C 290,Milwaukee - C 215
550790160001002,133,Milwaukee - C 290,Milwaukee - C 215
550790160001003,104,Milwaukee - C 290,Milwaukee - C 215
550790160001004,110,Milwaukee - C 290,Milwaukee - C 215
550790160001005,147,Milwaukee - C 290,Milwaukee - C 215
550790160001006,122,Milwaukee - C 290,Milwaukee - C 215
550790160001007,150,Milwaukee - C 290,Milwaukee - C 215
550790160002000,295,Milwaukee - C 292,Milwaukee - C 219
550790160002001,258,Milwaukee - C 292,Milwaukee - C 219
550790160002002,310,Milwaukee - C 293,Milwaukee - C 219
550790160002003,271,Milwaukee - C 293,Milwaukee - C 219
550790160002004,362,Milwaukee - C 294,Milwaukee - C 216
550790160002005,289,Milwaukee - C 294,Milwaukee - C 216
550790160002006,59,Milwaukee - C 294,Milwaukee - C 216
550790160002007,130,Milwaukee - C 294,Milwaukee - C 216
550790160002008,136,Milwaukee - C 294,Milwaukee - C 216
550790161001000,145,Milwaukee - C 292,Milwaukee - C 219
550790161001001,129,Milwaukee - C 292,Milwaukee - C 219
550790161001002,212,Milwaukee - C 292,Milwaukee - C 219
550790161001003,0,Milwaukee - C 296,Milwaukee - C 218
550790161001004,126,Milwaukee - C 296,Milwaukee - C 218
550790161001005,226,Milwaukee - C 296,Milwaukee - C 218
550790161001006,76,Milwaukee - C 296,Milwaukee - C 218
550790161002000,200,Milwaukee - C 293,Milwaukee - C 219
550790161002001,237,Milwaukee - C 293,Milwaukee - C 219
550790161002002,175,Milwaukee - C 296,Milwaukee - C 218
550790161002003,167,Milwaukee - C 296,Milwaukee - C 218
550790161002004,0,Milwaukee - C 295,Milwaukee - C 217
550790161002005,0,Milwaukee - C 293,Milwaukee - C 219
550790161002006,120,Milwaukee - C 295,Milwaukee - C 217
550790161002007,111,Milwaukee - C 295,Milwaukee - C 217
550790161002008,89,Milwaukee - C 296,Milwaukee - C 218
550790161002009,108,Milwaukee - C 296,Milwaukee - C 218
550790161003000,249,Milwaukee - C 293,Milwaukee - C 219
550790161003001,248,Milwaukee - C 294,Milwaukee - C 216
550790161003002,128,Milwaukee - C 294,Milwaukee - C 216
550790161003003,44,Milwaukee - C 294,Milwaukee - C 216
550790161003004,97,Milwaukee - C 294,Milwaukee - C 216
550790161003005,162,Milwaukee - C 295,Milwaukee - C 217
550790161003006,66,Milwaukee - C 295,Milwaukee - C 217
550790161003007,44,Milwaukee - C 295,Milwaukee - C 217
550790161003008,38,Milwaukee - C 295,Milwaukee - C 217
550790161003009,3,Milwaukee - C 295,Milwaukee - C 217
550790161003010,14,Milwaukee - C 295,Milwaukee - C 217
550790161003011,0,Milwaukee - C 295,Milwaukee - C 217
550790161003012,0,Milwaukee - C 295,Milwaukee - C 217
550790161003013,191,Milwaukee - C 295,Milwaukee - C 217
550790161003014,169,Milwaukee - C 295,Milwaukee - C 217
550790162001000,133,Milwaukee - C 132,Milwaukee - C 226
550790162001001,295,Milwaukee - C 132,Milwaukee - C 226
550790162001002,310,Milwaukee - C 132,Milwaukee - C 226
550790162001003,147,Milwaukee - C 134,Milwaukee - C 222
550790162001004,119,Milwaukee - C 132,Milwaukee - C 225
550790162001005,258,Milwaukee - C 133,Milwaukee - C 225
550790162001006,196,Milwaukee - C 134,Milwaukee - C 222
550790162002000,55,Milwaukee - C 291,Milwaukee - C 220
550790162002001,36,Milwaukee - C 291,Milwaukee - C 220
550790162002002,127,Milwaukee - C 291,Milwaukee - C 220
550790162002003,118,Milwaukee - C 135,Milwaukee - C 221
550790162002004,14,Milwaukee - C 134,Milwaukee - C 222
550790162002005,119,Milwaukee - C 134,Milwaukee - C 222
550790162002006,259,Milwaukee - C 134,Milwaukee - C 222
550790162002007,122,Milwaukee - C 134,Milwaukee - C 222
550790162002008,108,Milwaukee - C 134,Milwaukee - C 222
550790162003000,164,Milwaukee - C 291,Milwaukee - C 220
550790162003001,191,Milwaukee - C 291,Milwaukee - C 220
550790162003002,196,Milwaukee - C 291,Milwaukee - C 220
550790162003003,62,Milwaukee - C 135,Milwaukee - C 221
550790162003004,46,Milwaukee - C 135,Milwaukee - C 221
550790162003005,103,Milwaukee - C 135,Milwaukee - C 221
550790162003006,188,Milwaukee - C 135,Milwaukee - C 221
550790163001000,146,Milwaukee - C 207,Milwaukee - C 229
550790163001001,306,Milwaukee - C 207,Milwaukee - C 229
550790163001002,339,Milwaukee - C 207,Milwaukee - C 229
550790163001003,0,Milwaukee - C 207,Milwaukee - C 229
550790163001004,2,Milwaukee - C 207,Milwaukee - C 229
550790163001005,2,Milwaukee - C 207,Milwaukee - C 229
550790163001006,58,Milwaukee - C 207,Milwaukee - C 229
550790163001007,160,Milwaukee - C 207,Milwaukee - C 229
550790163001008,139,Milwaukee - C 207,Milwaukee - C 229
550790163001009,127,Milwaukee - C 207,Milwaukee - C 229
550790163001010,76,Milwaukee - C 207,Milwaukee - C 229
550790163001011,128,Milwaukee - C 208,Milwaukee - C 231
550790163001012,12,Milwaukee - C 208,Milwaukee - C 229
550790163001013,3,Milwaukee - C 208,Milwaukee - C 231
550790163002000,146,Milwaukee - C 208,Milwaukee - C 231
550790163002001,179,Milwaukee - C 208,Milwaukee - C 231
550790163002002,165,Milwaukee - C 207,Milwaukee - C 229
550790163002003,184,Milwaukee - C 207,Milwaukee - C 229
550790163002004,10,Milwaukee - C 207,Milwaukee - C 229
550790163002005,40,Milwaukee - C 208,Milwaukee - C 229
550790163003000,32,Milwaukee - C 207,Milwaukee - C 229
550790163003001,247,Milwaukee - C 133,Milwaukee - C 225
550790163003002,296,Milwaukee - C 133,Milwaukee - C 225
550790163003003,137,Milwaukee - C 133,Milwaukee - C 225
550790163003004,234,Milwaukee - C 133,Milwaukee - C 225
550790163003005,124,Milwaukee - C 207,Milwaukee - C 229
550790163004000,248,Milwaukee - C 207,Milwaukee - C 229
550790163004001,376,Milwaukee - C 207,Milwaukee - C 225
550790163004002,313,Milwaukee - C 133,Milwaukee - C 225
550790163004003,257,Milwaukee - C 133,Milwaukee - C 225
550790163004004,61,Milwaukee - C 133,Milwaukee - C 225
550790163004005,62,Milwaukee - C 133,Milwaukee - C 225
550790163004006,84,Milwaukee - C 207,Milwaukee - C 225
550790163004007,260,Milwaukee - C 133,Milwaukee - C 225
550790163004008,171,Milwaukee - C 134,Milwaukee - C 222
550790164001000,166,Milwaukee - C 203,Milwaukee - C 236
550790164001001,131,Milwaukee - C 203,Milwaukee - C 236
550790164001002,119,Milwaukee - C 203,Milwaukee - C 236
550790164001003,120,Milwaukee - C 203,Milwaukee - C 236
550790164001004,138,Milwaukee - C 203,Milwaukee - C 236
550790164001005,226,Milwaukee - C 203,Milwaukee - C 236
550790164002000,128,Milwaukee - C 209,Milwaukee - C 237
550790164002001,150,Milwaukee - C 209,Milwaukee - C 237
550790164002002,130,Milwaukee - C 209,Milwaukee - C 237
550790164002003,126,Milwaukee - C 205,Milwaukee - C 232
550790164002004,221,Milwaukee - C 208,Milwaukee - C 231
550790164002005,233,Milwaukee - C 209,Milwaukee - C 237
550790164002006,234,Milwaukee - C 209,Milwaukee - C 237
550790164002007,255,Milwaukee - C 209,Milwaukee - C 237
550790164003000,122,Milwaukee - C 205,Milwaukee - C 232
550790164003001,162,Milwaukee - C 205,Milwaukee - C 232
550790164003002,99,Milwaukee - C 205,Milwaukee - C 232
550790164003003,87,Milwaukee - C 205,Milwaukee - C 232
550790164003004,97,Milwaukee - C 208,Milwaukee - C 231
550790164003005,243,Milwaukee - C 208,Milwaukee - C 231
550790164003006,266,Milwaukee - C 208,Milwaukee - C 231
550790164003007,231,Milwaukee - C 208,Milwaukee - C 231
550790164004000,293,Milwaukee - C 205,Milwaukee - C 232
550790164004001,151,Milwaukee - C 205,Milwaukee - C 232
550790164004002,264,Milwaukee - C 205,Milwaukee - C 232
550790164004003,157,Milwaukee - C 205,Milwaukee - C 232
550790164004004,252,Milwaukee - C 205,Milwaukee - C 232
550790164004005,147,Milwaukee - C 205,Milwaukee - C 232
550790165001000,126,Milwaukee - C 203,Milwaukee - C 236
550790165001001,146,Milwaukee - C 203,Milwaukee - C 236
550790165001002,135,Milwaukee - C 203,Milwaukee - C 236
550790165001003,115,Milwaukee - C 203,Milwaukee - C 236
550790165001004,119,Milwaukee - C 209,Milwaukee - C 237
550790165001005,89,Milwaukee - C 209,Milwaukee - C 237
550790165001006,230,Milwaukee - C 209,Milwaukee - C 237
550790165001007,0,Milwaukee - C 209,Milwaukee - C 237
550790165002000,0,Milwaukee - C 201,Milwaukee - C 235
550790165002001,0,Milwaukee - C 201,Milwaukee - C 235
550790165002002,100,Milwaukee - C 203,Milwaukee - C 236
550790165002003,86,Milwaukee - C 203,Milwaukee - C 236
550790165002004,77,Milwaukee - C 201,Milwaukee - C 235
550790165002005,141,Milwaukee - C 202,Milwaukee - C 240
550790165002006,97,Milwaukee - C 209,Milwaukee - C 237
550790165002007,260,Milwaukee - C 209,Milwaukee - C 237
550790165002008,287,Milwaukee - C 202,Milwaukee - C 240
550790165002009,0,Milwaukee - C 209,Milwaukee - C 237
550790165002010,0,Milwaukee - C 202,Milwaukee - C 240
550790165003000,0,Milwaukee - C 57,Milwaukee - C 241
550790165003001,0,Milwaukee - C 202,Milwaukee - C 240
550790165003002,0,Milwaukee - C 202,Milwaukee - C 240
550790165003003,0,Milwaukee - C 202,Milwaukee - C 240
550790165003004,0,Milwaukee - C 201,Milwaukee - C 235
550790165003005,0,Milwaukee - C 201,Milwaukee - C 235
550790165003006,0,Milwaukee - C 201,Milwaukee - C 235
550790165003007,3,Milwaukee - C 201,Milwaukee - C 235
550790165003008,0,Milwaukee - C 201,Milwaukee - C 235
550790165003009,0,Milwaukee - C 201,Milwaukee - C 235
550790165003010,0,Milwaukee - C 202,Milwaukee - C 240
550790165003011,3,Milwaukee - C 202,Milwaukee - C 240
550790165003012,4,Milwaukee - C 202,Milwaukee - C 240
550790165003013,0,Milwaukee - C 202,Milwaukee - C 240
550790165003014,52,Milwaukee - C 202,Milwaukee - C 240
550790165003015,86,Milwaukee - C 202,Milwaukee - C 240
550790165003016,27,Milwaukee - C 201,Milwaukee - C 235
550790165003017,0,Milwaukee - C 202,Milwaukee - C 240
550790165003018,210,Milwaukee - C 202,Milwaukee - C 240
550790165003019,245,Milwaukee - C 202,Milwaukee - C 240
550790165003020,57,Milwaukee - C 202,Milwaukee - C 240
550790165003021,0,Milwaukee - C 57,Milwaukee - C 241
550790166001000,0,Milwaukee - C 202,Milwaukee - C 240
550790166001001,312,Milwaukee - C 202,Milwaukee - C 240
550790166001002,151,Milwaukee - C 210,Milwaukee - C 239
550790166001003,0,Milwaukee - C 210,Milwaukee - C 239
550790166001004,0,Milwaukee - C 210,Milwaukee - C 239
550790166001005,173,Milwaukee - C 210,Milwaukee - C 239
550790166001006,185,Milwaukee - C 210,Milwaukee - C 239
550790166001007,175,Milwaukee - C 210,Milwaukee - C 239
550790166001008,77,Milwaukee - C 210,Milwaukee - C 239
550790166001009,145,Milwaukee - C 210,Milwaukee - C 239
550790166002000,90,Milwaukee - C 202,Milwaukee - C 240
550790166002001,102,Milwaukee - C 202,Milwaukee - C 240
550790166002002,211,Milwaukee - C 202,Milwaukee - C 240
550790166002003,0,Milwaukee - C 202,Milwaukee - C 240
550790166002004,0,Milwaukee - C 202,Milwaukee - C 240
550790166002005,119,Milwaukee - C 202,Milwaukee - C 240
550790166002006,109,Milwaukee - C 202,Milwaukee - C 240
550790166002007,156,Milwaukee - C 202,Milwaukee - C 240
550790166002008,42,Milwaukee - C 202,Milwaukee - C 240
550790166002009,3,Milwaukee - C 202,Milwaukee - C 240
